product_id	product_name	company_name	company_country	company_type	facility_name	facility_country	facility_lat	facility_lng	facility_processes	composition	categories	certificates	characteristics	image
000608	Soft Touch Fleece Socks	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 4	Portugal	53,631	-8,706	[Knitting, Quality Control & Inspection]	"[[""Viscose"",100]]"	[Polyester]	[GOTS (Global Organic Textile Standard), RMS (Responsible Mohair Standard)]		https://example.com/demo-image.jpg
000609	Linen Blend Dress	WeaveWorks	United States	Supplier	WeaveWorks Facility 4	United States	41,5791	0,1702	[Mercerization, Quality Control & Inspection, Weaving]	"[[""Merino Wool"",34],[""Recycled Cotton"",33],[""Nylon"",33]]"	[Sleepwear]	[GRS (Global Recycled Standard), BCI (Better Cotton Initiative), OCS (Organic Content Standard)]		https://example.com/demo-image.jpg
000610	Handloomed Wool Throw Pillow	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 2	Portugal	37,4218	6,3247	[Heat Setting, Bleaching]	"[[""Bamboo Fiber"",100]]"	[Bralettes]	[CmiA (Cotton made in Africa), Fairtrade Cotton]		https://example.com/demo-image.jpg
000611	Faux Fur Boots	EcoThreads	Spain	Supplier	EcoThreads Facility 4	Spain	36,253	28,2532	[Dyeing]	"[[""Polypropylene"",100]]"	[Textiles]	[GRS (Global Recycled Standard)]		https://example.com/demo-image.jpg
000612	Reclaimed Wood Fabric Bag	WeaveWorks	United States	Supplier	WeaveWorks Facility 2	United States	39,6236	8,334	[Cutting, Carding]	"[[""Cotton"",100]]"	[Coats]	[RMS (Responsible Mohair Standard)]		https://example.com/demo-image.jpg
000613	Hemp Rope Plant Hanger	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 2	Netherlands	50,7905	29,0179	[Nonwoven Formation, Warping, Printing, Knitting]	"[[""Mohair"",50],[""Polypropylene"",50]]"	[Panties]	[CmiA (Cotton made in Africa), RAS (Responsible Alpaca Standard)]		https://example.com/demo-image.jpg
000614	Bamboo Rayon Lounge Set	EcoThreads	Spain	Supplier	EcoThreads Facility 1	Spain	37,1789	29,2145	[Brushing / Raising, Stitching / Sewing]	"[[""Leather"",100]]"	[Track Pants]	[RAS (Responsible Alpaca Standard)]		https://example.com/demo-image.jpg
000615	Wool Blend Slouchy Hat	Heritage Textiles	Italy	Supplier	Heritage Textiles Facility 2	Italy	42,679	18,002	[Cutting]	"[[""Modal"",100]]"	[Flip Flops]	[RCS (Recycled Claim Standard)]		https://example.com/demo-image.jpg
000616	Bamboo Rayon Kimono Top	Riverstone Looms	France	Supplier	Riverstone Looms Facility 2	France	42,429	6,8353	[Stitching / Sewing, Knitting]	"[[""Organic Cotton"",50],[""Leather"",50]]"	[Sneakers]	[GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000617	Organic Cotton Market Tote Bag	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 2	Portugal	37,4218	6,3247	[Heat Setting, Bleaching]	"[[""Cashmere"",50],[""Recycled Cotton"",50]]"	[Wool]	[ZDHC MRSL Compliance, RMS (Responsible Mohair Standard)]		https://example.com/demo-image.jpg
000618	Faux Leather Biker Jacket 2	Urban Stitch	Canada	Supplier	Urban Stitch Facility 3	Canada	41,7184	29,3424	[Bleaching]	"[[""Cotton"",100]]"	[Trousers]	[bluesign Approved, GOTS (Global Organic Textile Standard), EU Ecolabel for Textiles]		https://example.com/demo-image.jpg
000619	Silk Blend Robe Wrap Set	Summit Mills	Sweden	Supplier	Summit Mills Facility 1	Sweden	37,9433	23,3396	[Bleaching, Quality Control & Inspection]	"[[""Tussah Silk"",50],[""Lyocell (TENCEL)"",50]]"	[Ankle Boots]	[bluesign Approved, Fairtrade Textile Standard]		https://example.com/demo-image.jpg
000620	Cotton Twill Work Pants 2	EcoThreads	Spain	Supplier	EcoThreads Facility 2	Spain	56,945	26,8897	[Weaving]	"[[""Silk"",50],[""Linen (Flax)"",50]]"	[Boots]	[GRS (Global Recycled Standard), RCS (Recycled Claim Standard), BCI (Better Cotton Initiative)]		https://example.com/demo-image.jpg
000621	Wool Blend Slouchy Beanie	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 4	Portugal	53,631	-8,706	[Knitting, Quality Control & Inspection]	"[[""Lyocell (TENCEL)"",100]]"	[Terrycloth]	[EU Ecolabel for Textiles]		https://example.com/demo-image.jpg
000622	Recycled Polyester Running S	Urban Stitch	Canada	Supplier	Urban Stitch Facility 3	Canada	41,7184	29,3424	[Bleaching]	"[[""Wool"",34],[""Cotton"",33],[""Polyester"",33]]"	[Plus Dresses]	[OCS (Organic Content Standard)]		https://example.com/demo-image.jpg
000623	Natural Dye Silk Scarf	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 4	United Kingdom	57,0958	15,99	[Dyeing]	"[[""Recycled Polyester"",50],[""Linen (Flax)"",50]]"	[Bralettes]	[RCS (Recycled Claim Standard), OEKO-TEX STeP, GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000624	Handmade Leather Belt Strap	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 4	United Kingdom	57,0958	15,99	[Dyeing]	"[[""Synthetic Leather (PU Leather)"",50],[""Merino Wool"",50]]"	[Bandanas]	[RMS (Responsible Mohair Standard)]		https://example.com/demo-image.jpg
000625	Wool Blend Crew Sweater	EcoThreads	Spain	Supplier	EcoThreads Facility 2	Spain	56,945	26,8897	[Weaving]	"[[""Organic Cotton"",100]]"	[Sleepwear]	[GRS (Global Recycled Standard)]		https://example.com/demo-image.jpg
000626	Bamboo Socks Ankle High	EcoThreads	Spain	Supplier	EcoThreads Facility 4	Spain	36,253	28,2532	[Dyeing]	"[[""Cupro"",100]]"	[Nightgowns]	[RCS (Recycled Claim Standard), GOTS (Global Organic Textile Standard), Nordic Swan Ecolabel]		https://example.com/demo-image.jpg
000627	Cotton Lawn Summer Dress	EcoThreads	Spain	Supplier	EcoThreads Facility 1	Spain	37,1789	29,2145	[Brushing / Raising, Stitching / Sewing]	"[[""Polyurethane"",34],[""Jute"",33],[""Alpaca"",33]]"	[Snow Gear]	[Fairtrade Cotton, RAS (Responsible Alpaca Standard)]		https://example.com/demo-image.jpg
000628	Recycled Plastic Tote Bag	Summit Mills	Sweden	Supplier	Summit Mills Facility 3	Sweden	47,8322	7,145	[Dyeing, Nonwoven Formation, Knitting, Mercerization]	"[[""Acetate"",50],[""Ramie"",50]]"	[Baby Sleepwear]	[OEKO-TEX STeP]		https://example.com/demo-image.jpg
000629	Merino Wool Socks Ankle	WeaveWorks	United States	Supplier	WeaveWorks Facility 4	United States	41,5791	0,1702	[Mercerization, Quality Control & Inspection, Weaving]	"[[""Alpaca"",100]]"	[Lounge Tops]	[RDS (Responsible Down Standard)]		https://example.com/demo-image.jpg
000630	Linen Blend Tablecloth Square	WeaveWorks	United States	Supplier	WeaveWorks Facility 2	United States	39,6236	8,334	[Cutting, Carding]	"[[""Organic Cotton"",100]]"	[Keychains]	[RMS (Responsible Mohair Standard), Fairtrade Cotton, RWS (Responsible Wool Standard)]		https://example.com/demo-image.jpg
000631	Handmade Leather Belt Buckle	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 2	Portugal	37,4218	6,3247	[Heat Setting, Bleaching]	"[[""Recycled Nylon"",34],[""Modal"",33],[""Wool"",33]]"	[Faux Fur]	[CmiA (Cotton made in Africa), RWS (Responsible Wool Standard)]		https://example.com/demo-image.jpg
000632	Linen Weave Tablecloth Round	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 4	United Kingdom	57,0958	15,99	[Dyeing]	"[[""Cotton"",50],[""Acetate"",50]]"	[Raincoats]	[EU Ecolabel for Textiles, OEKO-TEX Made in Green, RWS (Responsible Wool Standard)]		https://example.com/demo-image.jpg
000633	Bamboo Socks Toe Separated	WeaveWorks	United States	Supplier	WeaveWorks Facility 4	United States	41,5791	0,1702	[Mercerization, Quality Control & Inspection, Weaving]	"[[""Alpaca"",34],[""Modal"",33],[""Wool"",33]]"	[Corporate Shirts]	[GRS (Global Recycled Standard), Fairtrade Textile Standard]		https://example.com/demo-image.jpg
000634	Handmade Leather Wallet Purse	WeaveWorks	United States	Supplier	WeaveWorks Facility 1	United States	57,8581	24,3338	[Mercerization, Weaving]	"[[""Linen (Flax)"",50],[""Merino Wool"",50]]"	[Performance Jackets]	[Fairtrade Cotton, bluesign Approved, EU Ecolabel for Textiles]		https://example.com/demo-image.jpg
000635	Cotton Lawn Summer Shirt	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 1	Netherlands	53,5321	19,9797	[Washing / Scouring, Fiber Preparation, Weaving]	"[[""Tussah Silk"",50],[""Alpaca"",50]]"	[Maternity Tops]	[Nordic Swan Ecolabel, ZDHC MRSL Compliance]		https://example.com/demo-image.jpg
000636	Merino Wool Socks Crew	Summit Mills	Sweden	Supplier	Summit Mills Facility 4	Sweden	46,0255	-1,3766	[Finishing, Twisting & Winding, Washing / Scouring, Knitting]	"[[""Wool"",50],[""Recycled Nylon"",50]]"	[Merino]	[bluesign Approved, Nordic Swan Ecolabel, OEKO-TEX Standard 100]		https://example.com/demo-image.jpg
000637	Linen Blend Tablecloth Oval	WeaveWorks	United States	Supplier	WeaveWorks Facility 3	United States	55,0454	19,6121	[Stitching / Sewing, Carding]	"[[""Polypropylene"",50],[""Cotton"",50]]"	[Tights]	[OEKO-TEX Standard 100, GRS (Global Recycled Standard)]		https://example.com/demo-image.jpg
000638	Faux Fur	Heritage Textiles	Italy	Supplier	Heritage Textiles Facility 3	Italy	52,0849	24,0743	[Combing]	"[[""Polyurethane"",50],[""Acrylic"",50]]"	[Training Pants]	[OEKO-TEX Standard 100, OCS (Organic Content Standard)]		https://example.com/demo-image.jpg
000639	Handmade Rattan Basket Bag	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 4	Portugal	53,631	-8,706	[Knitting, Quality Control & Inspection]	"[[""Linen (Flax)"",34],[""Polyurethane"",33],[""Alpaca"",33]]"	[Running Shoes]	[CmiA (Cotton made in Africa), Fairtrade Cotton]		https://example.com/demo-image.jpg
000640	Wool Blend Insulated Jacket	WeaveWorks	United States	Supplier	WeaveWorks Facility 2	United States	39,6236	8,334	[Cutting, Carding]	"[[""Hemp"",34],[""Viscose"",33],[""Polypropylene"",33]]"	[Dress Shirts]	[GOTS (Global Organic Textile Standard), bluesign Approved, RWS (Responsible Wool Standard)]		https://example.com/demo-image.jpg
000641	Handwoven Jute Rug Mat	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 1	Portugal	48,7658	20,9422	[Twisting & Winding, Mercerization]	"[[""Wool"",34],[""Bamboo Fiber"",33],[""Lyocell (TENCEL)"",33]]"	[Yoga Leggings]	[Fairtrade Textile Standard, RMS (Responsible Mohair Standard)]		https://example.com/demo-image.jpg
000642	Reclaimed Wood Coffee Table	Riverstone Looms	France	Supplier	Riverstone Looms Facility 2	France	42,429	6,8353	[Stitching / Sewing, Knitting]	"[[""Alpaca"",50],[""Elastane (Spandex)"",50]]"	[Vests]	[OEKO-TEX STeP, GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000643	Recycled Glass Beaded Necklace	Skyline Weavers	Germany	Supplier	Skyline Weavers Facility 3	Germany	57,9298	-0,8645	[Knitting]	"[[""Viscose"",100]]"	[Thongs]	[OEKO-TEX Made in Green]		https://example.com/demo-image.jpg
000644	Handmade Rattan Planter Box	Summit Mills	Sweden	Supplier	Summit Mills Facility 4	Sweden	46,0255	-1,3766	[Finishing, Twisting & Winding, Washing / Scouring, Knitting]	"[[""Cotton"",100]]"	[Pleated Skirts]	[ZDHC MRSL Compliance, Higg Product Module (Higg MSI), EU Ecolabel for Textiles]		https://example.com/demo-image.jpg
000645	Soft Brushed Cotton Dress	Summit Mills	Sweden	Supplier	Summit Mills Facility 3	Sweden	47,8322	7,145	[Dyeing, Nonwoven Formation, Knitting, Mercerization]	"[[""Alpaca"",100]]"	[Poplin]	[bluesign Approved]		https://example.com/demo-image.jpg
000646	Handwoven Jute Basket Bag	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 1	Netherlands	53,5321	19,9797	[Washing / Scouring, Fiber Preparation, Weaving]	"[[""Polyurethane"",34],[""Tussah Silk"",33],[""Wool"",33]]"	[Thongs]	[OEKO-TEX STeP, RCS (Recycled Claim Standard), RAS (Responsible Alpaca Standard)]		https://example.com/demo-image.jpg
000647	Recycled Glass Beaded Earrings	Heritage Textiles	Italy	Supplier	Heritage Textiles Facility 2	Italy	42,679	18,002	[Cutting]	"[[""Nylon"",34],[""Elastane (Spandex)"",33],[""Cashmere"",33]]"	[Derby Shoes]	[Fairtrade Textile Standard, ZDHC MRSL Compliance, CmiA (Cotton made in Africa)]		https://example.com/demo-image.jpg
000648	Linen Blend Summer Top	Mariner Textiles	Portugal	Supplier	Mariner Textiles Facility 4	Portugal	53,631	-8,706	[Knitting, Quality Control & Inspection]	"[[""Polyester"",34],[""Organic Cotton"",33],[""Recycled Cotton"",33]]"	[Rainwear]	[RMS (Responsible Mohair Standard), OEKO-TEX STeP, OEKO-TEX Standard 100]		https://example.com/demo-image.jpg
000649	Wool Blend Insulated Gloves	Riverstone Looms	France	Supplier	Riverstone Looms Facility 1	France	52,4909	22,1962	[Bleaching, Warping, Printing]	"[[""Acetate"",34],[""Viscose"",33],[""Recycled Cotton"",33]]"	[Gilets]	[Nordic Swan Ecolabel]		https://example.com/demo-image.jpg
000650	Faux Leather	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 2	United Kingdom	57,7014	15,0913	[Brushing / Raising, Nonwoven Formation, Stitching / Sewing, Warping]	"[[""Cotton"",34],[""Linen (Flax)"",33],[""Recycled Cotton"",33]]"	[Tote Bags]	[EU Ecolabel for Textiles]		https://example.com/demo-image.jpg
000651	Organic Bamboo Yoga Mat	Summit Mills	Sweden	Supplier	Summit Mills Facility 1	Sweden	37,9433	23,3396	[Bleaching, Quality Control & Inspection]	"[[""Jute"",100]]"	[Onesies]	[RCS (Recycled Claim Standard), CmiA (Cotton made in Africa), bluesign Approved]		https://example.com/demo-image.jpg
000652	Thermal Insulated Water Bottle	EcoThreads	Spain	Supplier	EcoThreads Facility 3	Spain	38,7094	9,5543	[Cutting, Printing]	"[[""Elastane (Spandex)"",50],[""Jute"",50]]"	[Laptop Bags]	[RAS (Responsible Alpaca Standard), OCS (Organic Content Standard), BCI (Better Cotton Initiative)]		https://example.com/demo-image.jpg
000653	Reclaimed Wood Wall Hanging	WeaveWorks	United States	Supplier	WeaveWorks Facility 1	United States	57,8581	24,3338	[Mercerization, Weaving]	"[[""Recycled Nylon"",100]]"	[Tank Tops]	[Fairtrade Textile Standard, ZDHC MRSL Compliance]		https://example.com/demo-image.jpg
000654	Soft Cotton Baby Blanket	Summit Mills	Sweden	Supplier	Summit Mills Facility 4	Sweden	46,0255	-1,3766	[Finishing, Twisting & Winding, Washing / Scouring, Knitting]	"[[""Silk"",34],[""Tussah Silk"",33],[""Ramie"",33]]"	[Trunks]	[CmiA (Cotton made in Africa), RMS (Responsible Mohair Standard)]		https://example.com/demo-image.jpg
000655	Fleece Lined Winter Jacket	EcoThreads	Spain	Supplier	EcoThreads Facility 4	Spain	36,253	28,2532	[Dyeing]	"[[""Viscose"",50],[""Lyocell (TENCEL)"",50]]"	[Fanny Packs]	[Higg Product Module (Higg MSI), OEKO-TEX Standard 100, OCS (Organic Content Standard)]		https://example.com/demo-image.jpg
000656	Handwoven Jute Rug	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 2	Netherlands	50,7905	29,0179	[Nonwoven Formation, Warping, Printing, Knitting]	"[[""Cotton"",50],[""Organic Cotton"",50]]"	[Corporate Shirts]	[OCS (Organic Content Standard), bluesign Approved]		https://example.com/demo-image.jpg
000657	Reusable Silicone Food Bag	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 3	United Kingdom	41,1633	6,9818	[Heat Setting, Bleaching]	"[[""Linen (Flax)"",100]]"	[Board Shorts]	[OEKO-TEX Standard 100, OCS (Organic Content Standard)]		https://example.com/demo-image.jpg
000658	Soft Sherpa Throw Blanket	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 1	Netherlands	53,5321	19,9797	[Washing / Scouring, Fiber Preparation, Weaving]	"[[""Leather"",34],[""Recycled Nylon"",33],[""Alpaca"",33]]"	[Kids Pants]	[OEKO-TEX STeP, Fairtrade Textile Standard, RDS (Responsible Down Standard)]		https://example.com/demo-image.jpg
000659	Recycled Glass Wind Chime	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 2	Netherlands	50,7905	29,0179	[Nonwoven Formation, Warping, Printing, Knitting]	"[[""Organic Cotton"",50],[""Leather"",50]]"	[Work Pants]	[RDS (Responsible Down Standard), Fairtrade Textile Standard, Higg Product Module (Higg MSI)]		https://example.com/demo-image.jpg
000660	Thermal Insulated Lunch Box	Summit Mills	Sweden	Supplier	Summit Mills Facility 3	Sweden	47,8322	7,145	[Dyeing, Nonwoven Formation, Knitting, Mercerization]	"[[""Wool"",34],[""Jute"",33],[""Polyurethane"",33]]"	[Gilets]	[OEKO-TEX Made in Green, GOTS (Global Organic Textile Standard), ZDHC MRSL Compliance]		https://example.com/demo-image.jpg
000661	Sustainable Cotton T-Shirt	Summit Mills	Sweden	Supplier	Summit Mills Facility 1	Sweden	37,9433	23,3396	[Bleaching, Quality Control & Inspection]	"[[""Cotton"",100]]"	[Bomber Jackets]	[RDS (Responsible Down Standard), Nordic Swan Ecolabel]		https://example.com/demo-image.jpg
000662	Recycled Metal Wall Art	Heritage Textiles	Italy	Supplier	Heritage Textiles Facility 2	Italy	42,679	18,002	[Cutting]	"[[""Bamboo Fiber"",34],[""Cashmere"",33],[""Recycled Polyester"",33]]"	[Bottoms]	[OCS (Organic Content Standard)]		https://example.com/demo-image.jpg
000663	Handloomed Woolen Sweater	Summit Mills	Sweden	Supplier	Summit Mills Facility 4	Sweden	46,0255	-1,3766	[Finishing, Twisting & Winding, Washing / Scouring, Knitting]	"[[""Cotton"",100]]"	[Corporate Shirts]	[RCS (Recycled Claim Standard)]		https://example.com/demo-image.jpg
000664	Soft Cotton Towel Set	Summit Mills	Sweden	Supplier	Summit Mills Facility 1	Sweden	37,9433	23,3396	[Bleaching, Quality Control & Inspection]	"[[""Recycled Nylon"",34],[""Recycled Polyester"",33],[""Merino Wool"",33]]"	[Pencil Skirts]	[Fairtrade Textile Standard]		https://example.com/demo-image.jpg
000665	Reusable Silicone Straw	EcoThreads	Spain	Supplier	EcoThreads Facility 2	Spain	56,945	26,8897	[Weaving]	"[[""Bamboo Fiber"",50],[""Linen (Flax)"",50]]"	[Polo Shirts]	[OEKO-TEX Made in Green]		https://example.com/demo-image.jpg
000666	Thermal Insulated Backpack	Loom & Leaf Co.	United Kingdom	Supplier	Loom & Leaf Co. Facility 4	United Kingdom	57,0958	15,99	[Dyeing]	"[[""Bamboo Fiber"",34],[""Linen (Flax)"",33],[""Acetate"",33]]"	[Linen]	[RDS (Responsible Down Standard)]		https://example.com/demo-image.jpg
000667	Fleece Lined Gloves	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 1	Netherlands	53,5321	19,9797	[Washing / Scouring, Fiber Preparation, Weaving]	"[[""Cotton"",34],[""Linen (Flax)"",33],[""Polyester"",33]]"	[Windbreakers]	[GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000668	Sustainable Fashion Clothing	WeaveWorks	United States	Supplier	WeaveWorks Facility 2	United States	39,6236	8,334	[Cutting, Carding]	"[[""Synthetic Leather (PU Leather)"",34],[""Elastane (Spandex)"",33],[""Recycled Cotton"",33]]"	[Crop Tops]	[RAS (Responsible Alpaca Standard)]		https://example.com/demo-image.jpg
000669	Wool Blend Socks	WeaveWorks	United States	Supplier	WeaveWorks Facility 2	United States	39,6236	8,334	[Cutting, Carding]	"[[""Alpaca"",34],[""Nylon"",33],[""Ramie"",33]]"	[Tank Tops]	[CmiA (Cotton made in Africa), Fairtrade Cotton]		https://example.com/demo-image.jpg
000670	Recycled Glass Vase	GreenSpun Fabrics	Netherlands	Supplier	GreenSpun Fabrics Facility 1	Netherlands	53,5321	19,9797	[Washing / Scouring, Fiber Preparation, Weaving]	"[[""Cotton"",50],[""Wool"",50]]"	[Acrylic]	[Higg Product Module (Higg MSI), GOTS (Global Organic Textile Standard)]		https://example.com/demo-image.jpg
000671	Organic Cotton Yoga Pants	EcoThreads	Spain	Supplier	EcoThreads Facility 1	Spain	37,1789	29,2145	[Brushing / Raising, Stitching / Sewing]	"[[""Jute"",100]]"	[Organic Cotton]	[RWS (Responsible Wool Standard)]		https://example.com/demo-image.jpg
000672	Soft Sherpa Vest	Summit Mills	Sweden	Supplier	Summit Mills Facility 3	Sweden	47,8322	7,145	[Dyeing, Nonwoven Formation, Knitting, Mercerization]	"[[""Synthetic Leather (PU Leather)"",50],[""Polyurethane"",50]]"	[Panties]	[OEKO-TEX Standard 100]		https://example.com/demo-image.jpg
000673	Merino Wool Base Layers	Skyline Weavers	Germany	Supplier	Skyline Weavers Facility 1	Germany	49,0419	-3,9234	[Warping, Spinning, Carding]	"[[""Elastane (Spandex)"",34],[""Ramie"",33],[""Merino Wool"",33]]"	[Clutches]	[RWS (Responsible Wool Standard), BCI (Better Cotton Initiative), EU Ecolabel for Textiles]		https://example.com/demo-image.jpg
